3.423085499999999892e-01,5.273990600000000306e-01
7.712158000000000069e-01,4.834387600000000229e-01
8.833212000000000286e-01,5.163176000000000432e-01
7.527049000000000101e-01,6.249276400000000065e-01
7.301623999999999892e-01,4.915935000000000166e-01
9.218222499999999542e-01,5.838316700000000248e-01
5.549439999999999928e-01,4.869358799999999876e-01
4.740063999999999944e-01,6.613831000000000016e-01
2.606925399999999726e-01,4.131331400000000098e-01
3.579566499999999873e-01,4.203497500000000220e-01
4.194514799999999877e-01,5.701101400000000430e-01
5.865704400000000263e-01,6.855820999999999721e-01
5.940231700000000448e-01,6.920060500000000392e-01
4.260801000000000172e-01,6.127323500000000367e-01
8.245407000000000153e-01,5.903756599999999688e-01
6.704725999999999742e-01,4.547437699999999916e-01
3.333307999999999827e-01,5.220547300000000224e-01
8.340716999999999715e-01,5.855275399999999575e-01
4.788532999999999817e-01,4.909093999999999958e-01
7.034570599999999674e-01,4.366799000000000097e-01
3.285051600000000183e-01,4.731938800000000112e-01
2.966769000000000212e-01,4.463543600000000056e-01
5.653643600000000102e-01,4.502102399999999838e-01
6.091640000000000388e-01,7.224825599999999959e-01
4.829563199999999945e-01,4.593220700000000267e-01
4.334438999999999931e-01,4.461888399999999755e-01
4.840072699999999895e-01,6.681152599999999886e-01
6.794975399999999555e-01,6.411679999999999602e-01
6.479627000000000026e-01,4.871337000000000028e-01
8.832397499999999901e-01,5.121040000000000036e-01
3.219767800000000180e-01,4.762858700000000001e-01
4.504042600000000007e-01,6.388812000000000380e-01
3.521528800000000015e-01,4.421815299999999893e-01
7.698456000000000188e-01,4.946963799999999911e-01
5.374406000000000461e-01,7.129252600000000051e-01
5.401190999999999631e-01,6.938033999999999590e-01
8.295852500000000518e-01,4.956454599999999822e-01
3.163010499999999725e-01,4.545599799999999746e-01
9.000084400000000207e-01,5.422624299999999620e-01
7.353290000000000104e-01,4.824316799999999739e-01
4.439436199999999832e-01,3.704439700000000113e-01
2.909261300000000050e-01,4.422722499999999779e-01
3.512195300000000020e-01,4.883414500000000102e-01
5.368549999999999711e-01,4.757206999999999963e-01
8.416926999999999603e-01,4.878513800000000011e-01
5.488593600000000183e-01,6.762763999999999998e-01
4.471807199999999760e-01,6.548998000000000319e-01
3.537610800000000055e-01,5.534329999999999528e-01
6.051675699999999880e-01,6.784150599999999587e-01
5.364805999999999742e-01,5.039150999999999492e-01
5.347452000000000316e-01,4.086654200000000015e-01
3.697167599999999776e-01,5.458364999999999467e-01
8.995877500000000193e-01,5.109780999999999906e-01
7.223939000000000332e-01,5.977527500000000549e-01
2.742490200000000100e-01,4.241983999999999755e-01
5.921017499999999822e-01,4.470997500000000180e-01
9.411161000000000110e-01,5.420030000000000125e-01
7.539419499999999719e-01,4.808074800000000093e-01
3.842171400000000125e-01,5.743004699999999518e-01
4.926641999999999966e-01,4.744978999999999725e-01
2.352004299999999881e-01,3.486138599999999976e-01
5.982043999999999695e-01,7.214671400000000068e-01
5.565516999999999825e-01,6.864084999999999770e-01
5.879841000000000095e-01,4.408662999999999887e-01
9.287566499999999614e-01,5.003262000000000542e-01
5.600958000000000325e-01,7.046708999999999889e-01
7.167681000000000191e-01,4.738769999999999927e-01
4.230790999999999857e-01,6.109917000000000264e-01
6.580251499999999476e-01,7.405021999999999993e-01
4.367065399999999764e-01,5.076912000000000091e-01
5.626434700000000344e-01,6.697802999999999951e-01
4.009797999999999973e-01,4.867317700000000080e-01
8.369054999999999689e-01,5.408034000000000452e-01
7.216976000000000502e-01,5.243795500000000276e-01
6.199700999999999684e-01,7.494316699999999942e-01
8.892759000000000080e-01,6.468211400000000166e-01
5.094537000000000093e-01,4.900967199999999857e-01
5.397290599999999827e-01,7.071739999999999693e-01
8.606236000000000441e-01,5.029110300000000366e-01
3.292539999999999911e-01,5.314482499999999554e-01
8.677175599999999989e-01,6.004036000000000373e-01
8.859911999999999788e-01,6.029449700000000245e-01
5.639695500000000417e-01,4.633816800000000180e-01
8.489208000000000309e-01,5.867578399999999750e-01
5.223729999999999762e-01,6.882263400000000475e-01
6.608997599999999473e-01,6.468037399999999604e-01
2.864867400000000175e-01,3.936850399999999861e-01
3.419116999999999851e-01,4.491528300000000029e-01
6.517931000000000141e-01,7.041728999999999905e-01
3.880578000000000083e-01,5.654762399999999634e-01
4.441794499999999757e-01,5.139550600000000191e-01
4.013223000000000207e-01,4.901718999999999937e-01
2.940414499999999820e-01,4.169001600000000196e-01
5.628663299999999703e-01,4.882039699999999871e-01
9.032689299999999699e-01,4.764619999999999966e-01
7.223522700000000185e-01,5.891269999999999563e-01
4.753608400000000067e-01,6.664413999999999616e-01
4.367377800000000199e-01,4.722085999999999784e-01
4.574459499999999901e-01,6.594568499999999833e-01
3.779090299999999791e-01,4.131812999999999736e-01
8.965617399999999959e-01,5.316912999999999778e-01
3.314094499999999943e-01,5.017823599999999828e-01
6.210141999999999607e-01,7.251271000000000244e-01
7.294274600000000275e-01,4.601062200000000102e-01
6.671057000000000237e-01,4.783595800000000065e-01
3.833455700000000244e-01,3.978561999999999932e-01
2.798214299999999821e-01,4.383516299999999921e-01
7.380117999999999956e-01,6.446819999999999773e-01
6.332972000000000046e-01,7.039733999999999714e-01
4.635474700000000170e-01,6.054523000000000543e-01
2.730792499999999956e-01,3.788071599999999761e-01
4.831330500000000083e-01,6.801732999999999807e-01
5.925314999999999888e-01,6.774947000000000052e-01
6.335910999999999627e-01,6.843145000000000477e-01
4.163903299999999752e-01,5.504612300000000236e-01
5.301657300000000017e-01,6.654006999999999561e-01
4.787106500000000153e-01,6.519650000000000167e-01
5.242505699999999713e-01,4.493249699999999902e-01
7.585434300000000185e-01,6.376124600000000475e-01
3.123331699999999933e-01,3.055764000000000258e-01
7.396403599999999967e-01,4.718353699999999762e-01
5.755972000000000310e-01,4.318894400000000133e-01
3.726720800000000167e-01,5.616388300000000333e-01
8.704809999999999492e-01,5.482797000000000365e-01
3.300811599999999846e-01,4.890789400000000176e-01
5.343985999999999459e-01,4.993349300000000102e-01
5.183526999999999996e-01,6.760222299999999462e-01
4.377791999999999795e-01,6.017856600000000000e-01
6.263662599999999525e-01,7.199377399999999927e-01
8.063768999999999521e-01,5.797812300000000363e-01
6.066842700000000255e-01,7.014116000000000239e-01
6.229151499999999730e-01,4.438398000000000065e-01
6.401019000000000014e-01,7.217649000000000425e-01
5.972920999999999925e-01,7.044875600000000126e-01
8.356575000000000530e-01,4.897553000000000045e-01
3.555508299999999844e-01,5.466785400000000461e-01
7.555906999999999485e-01,4.789563000000000015e-01
4.337062999999999890e-01,3.864643300000000226e-01
2.400719799999999904e-01,3.668887599999999805e-01
